"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (UTC)","Time (UTC)","Date (LST)","Time (LST)","Offset (LST)","Value","Unit","QC Code"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/27/2019","05:00","06/27/2019","00:00","-05:00","150.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/28/2017","05:00","06/28/2017","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/28/2018","05:00","06/28/2018","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/28/2019","05:00","06/28/2019","00:00","-05:00","140.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/29/2017","05:00","06/29/2017","00:00","-05:00","77.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/29/2018","05:00","06/29/2018","00:00","-05:00","84.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/29/2019","05:00","06/29/2019","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/30/2017","05:00","06/30/2017","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/30/2018","05:00","06/30/2018","00:00","-05:00","115.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","06/30/2019","05:00","06/30/2019","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/01/2017","05:00","07/01/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/01/2018","05:00","07/01/2018","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/01/2019","05:00","07/01/2019","00:00","-05:00","64.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/02/2017","05:00","07/02/2017","00:00","-05:00","64.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/02/2018","05:00","07/02/2018","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/02/2019","05:00","07/02/2019","00:00","-05:00","100.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/03/2017","05:00","07/03/2017","00:00","-05:00","90.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/03/2018","05:00","07/03/2018","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/03/2019","05:00","07/03/2019","00:00","-05:00","74.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/04/2017","05:00","07/04/2017","00:00","-05:00","74.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/04/2018","05:00","07/04/2018","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/04/2019","05:00","07/04/2019","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/05/2017","05:00","07/05/2017","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/05/2018","05:00","07/05/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/05/2019","05:00","07/05/2019","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/06/2017","05:00","07/06/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/06/2018","05:00","07/06/2018","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/06/2019","05:00","07/06/2019","00:00","-05:00","48.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/07/2017","05:00","07/07/2017","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/07/2018","05:00","07/07/2018","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/07/2019","05:00","07/07/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/08/2017","05:00","07/08/2017","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/08/2018","05:00","07/08/2018","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/08/2019","05:00","07/08/2019","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/09/2017","05:00","07/09/2017","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/09/2018","05:00","07/09/2018","00:00","-05:00","97.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/09/2019","05:00","07/09/2019","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/10/2017","05:00","07/10/2017","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/10/2018","05:00","07/10/2018","00:00","-05:00","108.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/10/2019","05:00","07/10/2019","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/11/2017","05:00","07/11/2017","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/11/2018","05:00","07/11/2018","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/11/2019","05:00","07/11/2019","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/12/2017","05:00","07/12/2017","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/12/2018","05:00","07/12/2018","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/12/2019","05:00","07/12/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/13/2017","05:00","07/13/2017","00:00","-05:00","48.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/13/2018","05:00","07/13/2018","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/13/2019","05:00","07/13/2019","00:00","-05:00","77.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/14/2017","05:00","07/14/2017","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/14/2018","05:00","07/14/2018","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/14/2019","05:00","07/14/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/15/2017","05:00","07/15/2017","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/15/2018","05:00","07/15/2018","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/15/2019","05:00","07/15/2019","00:00","-05:00","87.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/16/2017","05:00","07/16/2017","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/16/2018","05:00","07/16/2018","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/16/2019","05:00","07/16/2019","00:00","-05:00","112.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/17/2017","05:00","07/17/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/17/2018","05:00","07/17/2018","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/17/2019","05:00","07/17/2019","00:00","-05:00","80.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/18/2017","05:00","07/18/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/18/2018","05:00","07/18/2018","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/18/2019","05:00","07/18/2019","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/19/2017","05:00","07/19/2017","00:00","-05:00","112.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/19/2018","05:00","07/19/2018","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/19/2019","05:00","07/19/2019","00:00","-05:00","80.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/20/2017","05:00","07/20/2017","00:00","-05:00","122.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/20/2018","05:00","07/20/2018","00:00","-05:00","80.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/20/2019","05:00","07/20/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/21/2017","05:00","07/21/2017","00:00","-05:00","101.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/21/2018","05:00","07/21/2018","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/21/2019","05:00","07/21/2019","00:00","-05:00","48.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/22/2018","05:00","07/22/2018","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/22/2019","05:00","07/22/2019","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/23/2018","05:00","07/23/2018","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/23/2019","05:00","07/23/2019","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/24/2017","05:00","07/24/2017","00:00","-05:00","51.0","AQI","7"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/24/2018","05:00","07/24/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/24/2019","05:00","07/24/2019","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/25/2017","05:00","07/25/2017","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/25/2018","05:00","07/25/2018","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/25/2019","05:00","07/25/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/26/2017","05:00","07/26/2017","00:00","-05:00","37.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/26/2018","05:00","07/26/2018","00:00","-05:00","64.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/26/2019","05:00","07/26/2019","00:00","-05:00","48.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/27/2017","05:00","07/27/2017","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/27/2018","05:00","07/27/2018","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/27/2019","05:00","07/27/2019","00:00","-05:00","97.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/28/2017","05:00","07/28/2017","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/28/2018","05:00","07/28/2018","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/28/2019","05:00","07/28/2019","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/29/2017","05:00","07/29/2017","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/29/2018","05:00","07/29/2018","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/29/2019","05:00","07/29/2019","00:00","-05:00","105.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/30/2017","05:00","07/30/2017","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/30/2018","05:00","07/30/2018","00:00","-05:00","37.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/30/2019","05:00","07/30/2019","00:00","-05:00","112.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/31/2017","05:00","07/31/2017","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/31/2018","05:00","07/31/2018","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","07/31/2019","05:00","07/31/2019","00:00","-05:00","77.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/01/2017","05:00","08/01/2017","00:00","-05:00","77.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/01/2018","05:00","08/01/2018","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/01/2019","05:00","08/01/2019","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/02/2017","05:00","08/02/2017","00:00","-05:00","64.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/02/2018","05:00","08/02/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/02/2019","05:00","08/02/2019","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/03/2017","05:00","08/03/2017","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/03/2018","05:00","08/03/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/03/2019","05:00","08/03/2019","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/04/2017","05:00","08/04/2017","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/04/2018","05:00","08/04/2018","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/04/2019","05:00","08/04/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/05/2017","05:00","08/05/2017","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/05/2018","05:00","08/05/2018","00:00","-05:00","49.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/05/2019","05:00","08/05/2019","00:00","-05:00","80.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/06/2017","05:00","08/06/2017","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/06/2018","05:00","08/06/2018","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/06/2019","05:00","08/06/2019","00:00","-05:00","100.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/07/2017","05:00","08/07/2017","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/07/2018","05:00","08/07/2018","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/07/2019","05:00","08/07/2019","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/08/2017","05:00","08/08/2017","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/08/2018","05:00","08/08/2018","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/08/2019","05:00","08/08/2019","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/09/2017","05:00","08/09/2017","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/09/2018","05:00","08/09/2018","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/09/2019","05:00","08/09/2019","00:00","-05:00","49.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/10/2017","05:00","08/10/2017","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/10/2018","05:00","08/10/2018","00:00","-05:00","108.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/10/2019","05:00","08/10/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/11/2017","05:00","08/11/2017","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/11/2018","05:00","08/11/2018","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/11/2019","05:00","08/11/2019","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/12/2017","05:00","08/12/2017","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/12/2018","05:00","08/12/2018","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/12/2019","05:00","08/12/2019","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/13/2017","05:00","08/13/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/13/2018","05:00","08/13/2018","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/13/2019","05:00","08/13/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/14/2017","05:00","08/14/2017","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/14/2018","05:00","08/14/2018","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/14/2019","05:00","08/14/2019","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/15/2017","05:00","08/15/2017","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/15/2018","05:00","08/15/2018","00:00","-05:00","64.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/15/2019","05:00","08/15/2019","00:00","-05:00","48.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/16/2017","05:00","08/16/2017","00:00","-05:00","84.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/16/2018","05:00","08/16/2018","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/16/2019","05:00","08/16/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/17/2017","05:00","08/17/2017","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/17/2018","05:00","08/17/2018","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/17/2019","05:00","08/17/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/18/2017","05:00","08/18/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/18/2018","05:00","08/18/2018","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/18/2019","05:00","08/18/2019","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/19/2017","05:00","08/19/2017","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/19/2018","05:00","08/19/2018","00:00","-05:00","20.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/19/2019","05:00","08/19/2019","00:00","-05:00","74.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/20/2017","05:00","08/20/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/20/2018","05:00","08/20/2018","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/20/2019","05:00","08/20/2019","00:00","-05:00","84.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/21/2017","05:00","08/21/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/21/2018","05:00","08/21/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/21/2019","05:00","08/21/2019","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/22/2017","05:00","08/22/2017","00:00","-05:00","58.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/22/2018","05:00","08/22/2018","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/22/2019","05:00","08/22/2019","00:00","-05:00","74.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/23/2017","05:00","08/23/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/23/2018","05:00","08/23/2018","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/23/2019","05:00","08/23/2019","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/24/2017","05:00","08/24/2017","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/24/2018","05:00","08/24/2018","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/24/2019","05:00","08/24/2019","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/25/2017","05:00","08/25/2017","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/25/2018","05:00","08/25/2018","00:00","-05:00","49.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/25/2019","05:00","08/25/2019","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/26/2017","05:00","08/26/2017","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/26/2018","05:00","08/26/2018","00:00","-05:00","45.0","AQI","0"
